,label,label_desc,sentence,keywords
19042,106,news_house,优铺专访丨重庆韬工场总经理刘承彧：“聚合”是关键词,"重庆韬工场,重庆,优铺商学院,刘承彧,商业地产"
19043,101,news_culture,笑傲江湖中的剑术高手，林平之垫底，岳不群第三，第一是武林传奇,"风清扬,令狐冲,笑傲江湖,林平之,辟邪剑法,任我行"
19046,104,news_finance,监管层明确外商入股路径 期货业格局迎重新洗牌,"期货公司,摩根大通,管理办法,外商投资,苏格兰皇家银行,QFII,征求意见稿"
19047,107,news_car,起亚Niro量产电动车公布 9月将亮相巴黎车展,"起亚,电池组,Niro电动量产车,巴黎车展,电动汽车,Niro"
19048,101,news_culture,孔子相老子求教，老子一言不发却让孔子悟得一个人生道理（收藏）,孔子
19050,106,news_house,为什么合肥二线城市的房价会超过武汉，成都，重庆等新一线城市？,"重庆,新一线,合肥,房价,武汉"
19051,107,news_car,陆巡改装加了张床？进藏再也不怕睡野外了！,"席梦思,路虎,西藏,防滚架,陆巡"
19054,101,news_culture,侯耀华是相声大师吗？,
19056,102,news_entertainment,你们觉得蔡徐坤有哪些优点？,
19057,104,news_finance,厉害了！成都这项“双流经验”将在全省复制推广,"承诺制,企业投资项目,企业投资项目承诺制,双流区,太阳能"
19058,102,news_entertainment,流星花园吴建豪魔性变身视频成素材 无奈表示：不要截我表情包,"流星花园,吴建豪,表情包,离子烫"
19060,101,news_culture,“绣郎”卡德尔的快乐生活,"卡德尔,剪纸,绣郎,绣娘,维吾尔族"
19064,104,news_finance,新国潮趋势下，中国智造在年轻人的手中居然玩出这么多花样,"HIFI,新东方,坚果G7,全高清,百视通,智能投影"
19066,103,news_sports,剧本重演 多少人还记得三年前这一令人心酸的瞬间,"勇士,季后赛,哨声响起,哈登,利文斯顿"
19069,107,news_car,手机都可以使用无线充电了 无线充电汽车还远吗？,"电动大咖,ICNIRP,汽车无线,充电系统,无线充电技术,转化率"
19070,103,news_sports,向恒大看齐？贵州辟谣千万赢球奖金处罚多人，上港给前国脚开罚单,"贵州,预备队,赢球奖金,傅欢,张琳芃"
19071,102,news_entertainment,张杰疑因综艺被尬黑 谢娜发声：我的家人我心疼,"综艺,张杰疑,谢娜,综艺节目"
19073,102,news_entertainment,同是超女冠军，一个成国际巨星一个靠开出租赚钱,"这些年,选秀节目,超级女声,李宇春,知名度,福布斯"
19074,102,news_entertainment,9日热点新闻：越南要求中国撤走南沙导弹 称侵犯其“主权”,"越南,越南外交部,诺基亚,闫妮,南沙群岛"
19076,103,news_sports,有趣！76人记者发布恩比德身着搞怪t恤图,"凯尔特人,费城76人队,乔尔-恩比德,波士顿凯尔特人队,波士顿凯尔特人"
19080,104,news_finance,四川宏达股份有限公司,"持有人,中安消,信息披露,债券违约,安消"
19082,103,news_sports,2018NBA季后赛——雨说体育,"体育,季后赛"
19083,103,news_sports,《奔跑吧》武大靖一出场就被打了马赛克！有什么见不得人的东西？,"广告商,武大靖,奔跑吧,马赛克,邓超"
19084,102,news_entertainment,你最喜欢邱淑贞的哪部影视作品？,
19085,107,news_car,SUV的时代衰落了？轩逸销量竟超越哈弗H6,"MPV,SUV,五菱宏光,哈弗H6,哈弗,乘用车市场"
19089,102,news_entertainment,团长把连长叫来一顿大骂，竟然是为了他的作风问题,连长
19090,106,news_house,路透社：沃尔玛可能在本周末前宣布与Flipkart交易,"班萨尔,路透社,消息人士,穆尔西,沃尔玛"
19092,106,news_house,现在三四线城市，房价一万左右，还能入手吗？,
19093,103,news_sports,5月9日索泰杯第4am醒目替代阿鲁卡第一场只排18名你怎么看？,
19097,104,news_finance,见证天河北商业标杆 远洋“天河里”商家签约仪式启动！,"天河,远洋地产,项目负责人,孵化器,商业街"
19098,106,news_house,食当家生鲜：终于等到你—食当家古北财富中心店 5·10盛大开业！,"中华企业,会员卡,古北"
19099,101,news_culture,为什么有人分不清“动漫”、“动画”和“动画片”？,
19100,104,news_finance,日本日立公司和德国西门子公司哪个厉害？,
19103,103,news_sports,NBA正在考虑少数亚洲国家成为大市场,"东南亚,NBA,塔图姆,菲律宾,印度尼西亚"
19105,103,news_sports,试训官评价阿不都：三分是优势，前50位难被选中,"阿不都沙拉木,NBA,斯科托,美国,新疆队"
19109,103,news_sports,如果乔帮主的公牛王朝和现在的勇士都打到总决赛，两队谁赢的几率大一些？,
19110,107,news_car,4月SUV销量榜单前20名，H6夺冠，日系占据5席，奔驰GLC进入榜单！,"GS4,奔驰GLC,SUV,日产奇骏,CS55,丰田RAV4,传祺GS4,RX5,RAV4"
19112,100,news_story,古代男人去世后，寡妇的生活有多凄惨，为何都住在村头？,"寡妇,汉武帝"
19114,102,news_entertainment,看到男友和闺蜜一前一后从卧室走出来，女子的反应真让人佩服！,卧室
19116,101,news_culture,「原创诗词」——此生只为卿卿老，不管红尘岁月悠,鹧鸪天
19117,101,news_culture,关于中国地理，你曾经都有哪些误解？,
19118,102,news_entertainment,“吐槽网红”宋方金：编剧别让资本追成“包工头”,"北平无战事,少年文艺,决胜,编剧,刘震云,现实主义,新周刊,四味毒叔,士兵突击,吐槽大会,闯关东,手机,宋方金,文学少年,新围城"
19120,103,news_sports,这一次谁也抢不走！保罗砍生涯新高带队进西决,"季后赛,圣保罗,保罗,塔克,爵士"
19121,104,news_finance,不同年纪的水果店老板都是怎么做水果的？,"水果,80后老板,水果店,水果店老板,90后老板"
19123,103,news_sports,只有你想不到的，没有他们做不出的，国际橄榄球赛的另类风景线,"美国国旗图案,头上戴,连体衣,东方IC,橄榄球赛"
19124,102,news_entertainment,最神秘的中央特务，在毛主席身边藏了二十年没被发现,"毛主席,特务"
19126,101,news_culture,段正淳和无崖子，谁才是《天龙八部》中的第一渣男？,
19128,103,news_sports,技巧是指用科学合理的身体技术手段，而达到实际目的,扑搂
19130,102,news_entertainment,为什么八戒不恋女儿国国王？,"猪八戒,八戒,孙悟空,女儿国国王,唐僧"
19131,103,news_sports,鹈鹕官推晒球员准备前往客场球馆的图集,"鹈鹕官,球馆,客场"
19133,103,news_sports,韩德君表示，钱是好东西，但够花就行，一定会留在辽宁队。你怎么看？,
19138,101,news_culture,是谁创造了山寨？,"舌尖上的中国3,卖油翁,摔面,一分钱一分货,中国非物质文化遗产"
19140,104,news_finance,为什么很多公司要求员工戴工牌？,
19149,101,news_culture,母亲节，如何写一首诗或一篇短文歌颂母亲？,
19154,102,news_entertainment,韩媒：警惕“全能神”传教活动,"全能神,新天地,传教,传教活动,宗教与真理,邪教组织"
19155,104,news_finance,350亿美元！这是监管风暴后今日头条最新投前估值,"内容,张一鸣,内涵段子,今日头条,估值,短视频,抖音"
19160,107,news_car,北京要修七环了，你怎么看？,"百度地图,延庆,张家口,北京"
19163,104,news_finance,猪价连续3天盘整，未来生猪行情如何发展？,
19164,107,news_car,就这个价格，它将会消失在民众的视线里，独处自己的角落里！,
19171,101,news_culture,四月初八赴山西平陆祭拜始祖,"葬书,子孙后代,傅氏后裔,平陆,山西平陆"
19174,107,news_car,货车个人为什么很难办营运证，挂靠公司当中赚了多少钱？,"中华人民共和国道路运输条例,营运证,挂靠公司,办理营运证,司机,货车"
19181,107,news_car,17款名图值得购买吗？,
19182,104,news_finance,虎牙登陆纽交所，市值32亿美金，腾讯浮盈6亿美金成大赢家,"IPO,美国存托凭证,虎牙,腾讯,纽约证券交易所"
19184,100,news_story,爸爸瘫痪弟媳细心照顾，无意间瞥见弟媳的手腕，我赶紧打了110,"安志杰,丧门星,弟媳"
19185,104,news_finance,廖英强被罚1.29亿称不缺钱 证监会：挑战法律尊严,"资本市场,廖英强,证券期货,中国证监会,中华人民共和国证券法,证监会"
19186,106,news_house,南京这一类名校学区房，最受买房人欢迎，超过拉力琅！,"成交量,学区房,南京,买房人,琅琊路小学"
19190,104,news_finance,什么样的收入水平算中产阶级？,
19193,102,news_entertainment,戛纳电影节李宇春身穿GUCCI总监为其定制礼服：霸气女王再度上线,"戛纳电影节,Mackie,李宇春,GUCCI,艾尔顿"
19195,107,news_car,采用非承载式车身，3.0L V6+8AT配电子辅助系统，翻山越岭妥妥的,"路虎,机械增压,全新一代发现,液晶屏,Ingenium,InControl,路虎发现"
19196,104,news_finance,创业板指“王者归来”,"上证50,仟源医药,浮动汇率制,创业板指数,新兴经济体,北陆药业"
19206,103,news_sports,沃尔沃环球帆船赛第8赛段结束，曼福队最后500米反超勇夺冠军,"曼福队,赛段,沃尔沃环球帆船赛,沃尔沃环球帆船赛第八赛段,布鲁内尔队"
19207,106,news_house,太原网慧验房：华润悦府验房，地板软塌依然是老生常谈的通病,"验房,验房师,悦府,华润悦府,商务区"
19208,103,news_sports,手机下什么软件看nba比较好？,
19210,101,news_culture,中国10大千年古树，世界树王在西藏,"九华山,黄帝陵,柏树,将军柏,迎客松"
19213,106,news_house,养老金逐年在上调，现在每个月有多少钱？够老人们生活吗？,
19218,103,news_sports,怎样检验一支浮漂的优劣，如何选择浮漂？,
19219,106,news_house,晋中恒大华府，为太榆双城精睿之仕而来！,"太原南站,太原,晋中,恒大华府,榆次区"
19221,101,news_culture,上联：品茶品味品人生，如何对下联？,
19227,104,news_finance,回顾1998港币保卫战，历史会否重演？,"香港,金管局,LIBOR,金融危机,HIBOR,按揭贷款,固定汇率,外汇储备,房地产市场,香港股市"
19229,104,news_finance,为什么经济学家不会成为大富翁？,
19231,101,news_culture,《天龙八部》中王语嫣是否真的爱段誉？,
19232,102,news_entertainment,抗日神剧那么多，为什么只有亮剑的李云龙火了呢？,"抗日,抗日剧,闯关东,李云龙,李幼斌,亮剑,抗日神剧"
19233,107,news_car,会移动的“居家神器”，款款都这么实用，大学生最爱的新式设计,"衣帽架,调味品,电脑桌,置物架,购物车"
19234,107,news_car,练手之自制卡丁车，哎呦不错哦！,"卡丁车,摩托车,油门线,离合线"
19235,104,news_finance,80年代末，美国曾秘密赠中国乙肝疫苗，背后原因让人意想不到！,"乙型肝炎,乙肝疫苗,新生儿,基因工程,默克公司"
19239,101,news_culture,看过达芬奇的素描，你就会明白什么是伟大,"素描,达芬奇,素描作品,艺术家,人类历史"
19241,102,news_entertainment,菩提树下，悟道成佛,"印度,悉达多,菩提树,成佛,佛陀"
19242,107,news_car,疑似劳斯莱斯库里南官图泄露 搭载6.75T V12发动机/家族造型,"Cullinan,ZF8,V12,库里南,劳斯莱斯,V12发动机"
19244,107,news_car,雷军进军汽车行业：米粉高呼欢迎“小米”,"小米汽车,汽车行业,小米,价格屠夫,新能源汽车行业"
19245,101,news_culture,美到骨子里的新中式建筑,"中式建筑,新中式,空间结构,北京四合院,圆拱门"
19246,102,news_entertainment,如何评价《未闻花名》ED声优版的动画插曲和Silent Siren版的动画片尾曲？,
19247,102,news_entertainment,关晓彤两个造型，一个被赞仙气十足，一个被吐槽丑,"女明星,戛纳电影节,关晓彤"
19248,102,news_entertainment,一心想做富太太，如今却一无所有,"富太太,嫁给有钱人"
19249,107,news_car,开了多年车，发动机灰尘多！老司机支一新招，5秒灰尘全跑光,"汽车座椅,发动机,司机,降温剂,汽车轮胎"
19250,102,news_entertainment,一首安东阳的《最痛的人》送给你，愿世上深情不被辜负，珍惜拥有,"最痛的人,安东阳"
19251,104,news_finance,盘点中国撼动世界五大 国际项目,"蒙巴萨港,巴基斯坦,内罗毕,蒙巴萨,肯尼亚"
19252,101,news_culture,金圣叹：看中国零分始祖的一生,"任维初,通俗文学,顺治帝,红楼梦,孟子,金瓶梅,庄子,西游记,宋江,文学批评,杜诗,史记,三国演义,白话文学,金圣叹,水浒传,西厢记,离骚"
19253,102,news_entertainment,精英演讲｜江疏影：善待自己才能找到自信（深度分析学一招）,"江疏影,演讲,演讲者,与人为善"
19257,100,news_story,谈判官：最悲惨的不只是夏杉杉，还有寄人篱下的他！,"谢晓天,赵晨曦,夏杉杉,童薇,谈判官,谢氏集团"
19260,107,news_car,除了空间大，还配电吸门与电动踏板，众泰T800这车到底值不值,"CS95,T800,SUV,全景天窗,路虎揽胜"
19263,102,news_entertainment,为什么茜茜公主会因为家世不好而被奥地利王室轻视？,
19267,101,news_culture,古代打仗时，对方武将出城迎战单挑，为什么不直接用弓箭将其射翻了事？,
19269,101,news_culture,上联：春风无意恋美景，下联怎么对？,
19271,102,news_entertainment,恋与制作人怎么变成这样了？,
19273,104,news_finance,“车易拍”带来的互联网交易生态隐患,"大数据,车易拍,中介费,二手车,快易拍"
19275,104,news_finance,大田环球贵金属：现货黄金走势分析操作建议,"铀浓缩,止损3,鲍威尔,ma5,第一目标,FOMC,伊朗"
19279,106,news_house,老人去世后户口注销了，使用权房屋怎么继承？,"被继承人,公证书,所有权,第一顺位继承人,使用权房"
19282,106,news_house,北海住建局再度发声，进一步规范商品房销售,"房价,商品房销售价格,房地产,商品房销售,住建局"
19291,103,news_sports,2018中国—东盟山地户外体育旅游大会启动,"大师赛,通讯员广西龙行天下,攀岩,南宁市,马山县"
19293,104,news_finance,终身职业技能培训将推行 互联网手段受重视,"在线教育,职业技能,大数据,云计算,立思辰"
19295,104,news_finance,烟台龙口8家上市公司营收292亿 南山铝业去年挣16亿,"朗源股份,恒通股份,道恩股份,南山铝业,股收益,营业收入,龙口"
19296,107,news_car,贾跃亭称FF91售价将在200万元以内，你会买吗？,
19297,103,news_sports,阳光保险护航北京鸟巢马拉松 比赛当天完成两笔理赔,"鸟巢半程马拉松,杭州马拉松,健康阳光,北京马拉松,水立方"
19298,103,news_sports,霉霉Taylor Swift最新reputation巡演即将启航！,"帕萨迪纳,曼彻斯特,吉列,温布利,明尼阿波利斯"
